Signum,Plats,Socken,Härad,Kommun,Placering,Koordinater,Runtyper,Korsform,Period,Stilgruppering,Ristare,Materialtyp,Material,Föremål,Latitude_orig,Longtitude_orig,Latitude_add,Longtitude_add,Latitude_mix,Longtitute_mix
N A148 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-26167)",(63.4305 ; 10.4010),,,M 1225-1275,,,trä,trä,märklapp,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A149 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-26357)",(63.4305 ; 10.4010),,,M 1225-1275,,,trä,trä,trästycke,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A150 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-26365)",(63.4305 ; 10.4010),,,M 1275-1325,,,trä,trä,runkavel,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A151 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-26379)",(63.4305 ; 10.4010),,,M 1200-t - b 1300-t,,,trä,trä,handtag av träsvärd,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A152 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-26714)",(63.4305 ; 10.4010),,,M 1150-1225,,,trä,trä,märklapp,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A153 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-26747)",(63.4305 ; 10.4010),,,M 1150-1225,,,trä,trä,runkavel,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A154 $M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-27122)",(63.4305 ; 10.4010),,,M 1225-1275,,,trä,trä,kors,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A155 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-27544)",(63.4305 ; 10.4010),,,M 1225-1275,,,trä,trä,sländtrissa,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A156 $M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-27723)",(63.4305 ; 10.4010),,,M 1150-1200,,,trä,trä,runkavel,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A157 $M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-28109)",(63.4305 ; 10.4010),,,M 1225-1275,,,metall,bly,kors,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A158 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-28877)",(63.4305 ; 10.4010),,,M 1225-1275,,,trä,trä,märklapp,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A159 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-29076)",(63.4305 ; 10.4010),,,M 1225-1275,,,trä,trä,märklapp,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A160 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-29077)",(63.4305 ; 10.4010),,,M 1175-1225,,,trä,trä,märklapp,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A161 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-29151)",(63.4305 ; 10.4010),,,M 1150-1200,,,trä,trä,pilspets,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A162 $M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-29251)",(63.4305 ; 10.4010),,,M 1225-1275,,,trä,trä,runkavel,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A163 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-29324)",(63.4305 ; 10.4010),,,M 1225-1275,,,trä,trä,märklapp,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A164 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-29918)",(63.4305 ; 10.4010),,,M 1175-1225,,,trä,trä,märklapp,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A165 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-30468)",(63.4305 ; 10.4010),,,M 1175-1225,,,trä,trä,saxskrin,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A166 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-30690)",(63.4305 ; 10.4010),,,M 1100-1150,,,trä,trä,nyckel,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A167 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-30844)",(63.4305 ; 10.4010),,,M 1100-1150,,,ben/horn,valben,stycke av valben,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A168 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-31162)",(63.4305 ; 10.4010),,,M,,,trä,trä,märklapp?,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A169 $M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-31495)",(63.4305 ; 10.4010),,,M 1100-1150,,,trä,trä,fragment av runkavel,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A170 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-31496)",(63.4305 ; 10.4010),,,M 1150-1200,,,trä,trä,trätapp,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A171 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-32000)",(63.4305 ; 10.4010),,,M s 1000-t,,,ben/horn,ben,beslag,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A172 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-32395)",(63.4305 ; 10.4010),,,M s 1000-t,,,trä,trä,beslag,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A173 $M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-32836)",(63.4305 ; 10.4010),,,M 1150-1200,,,trä,trä,runkavel,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A174  ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-32965)",(63.4305 ; 10.4010),,,V s 900-t - 1100,,,trä,trä,trästycke liknande ett knivblad,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A175  ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-33456)",(63.4305 ; 10.4010),,,V 1050-1100,,,trä,trä,trälapp,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A176 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-34071)",(63.4305 ; 10.4010),,,M s 1000-t - s 1100-t,,,trä,trä,käpp,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A177 M? ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-37065)",(63.4305 ; 10.4010),,,M 1500-t?,,,trä,trä,flat träbit,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A178 $ ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-37328)",(63.4305 ; 10.4010),,,V s 900-t - m 1000-t,,,trä,trä,runkavel,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A179 $M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-37425)",(63.4305 ; 10.4010),,,M 1050-1100,,,ben/horn,ben,kam,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A180 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-37974)",(63.4305 ; 10.4010),,,M s 1000-t,,,trä,trä,runkavel,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A181 $M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-37975)",(63.4305 ; 10.4010),,,M s 1100-t,,,trä,trä,fragment av träskaft,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A182 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-38150)",(63.4305 ; 10.4010),,,M s 1100-t,,,trä,trä,runkavel,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A183  ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-38298)",(63.4305 ; 10.4010),,,V s 900-t - m 1000-t,,,övrigt,läder,svärdsskida,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A184 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-38509)",(63.4305 ; 10.4010),,,M s 1000-t,,,trä,trä,runkavel,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A185 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-39374)",(63.4305 ; 10.4010),,,M s 1000-t - b 1100-t,,,trä,trä,hyvel,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A186  ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-39592)",(63.4305 ; 10.4010),,,V s 900-t - m 1000-t,,,trä,trä,runkavel,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A187 $ ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-40930)",(63.4305 ; 10.4010),,,V s 900-t - m 1000-t,,,trä,trä,djurhuvud,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A188 $M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-52709)",(63.4305 ; 10.4010),,,M 1225-1275,,,trä,trä,runkavel,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A189 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-56920)",(63.4305 ; 10.4010),,,M 1225-1275,,,trä,trä,svärd,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A190 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-57185)",(63.4305 ; 10.4010),,,M 1150-1200,,,trä,trä,flat pinne,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A191 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-58119)",(63.4305 ; 10.4010),,,M 1225-1275,,,trä,trä,flat pinne,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A192 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-58258)",(63.4305 ; 10.4010),,,M 1225-1275,,,ben/horn,valben,vävsked,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A193 M ,Torpo nye kirke,Torpo sn,Buskerud fylke,Ål,,,,,M,,,trä,trä,planka,,,60.6282,8.5646,60.6282,8.5646
N A194 M ,Lurekalven,Lygra sn,Hordaland fylke,Lindås,,,,,M,,,metall,bly,bleck (amulett),,,60.7522,5.1649,60.7522,5.1649
N A196 M ,Søndre felt,Oslo,,Oslo,"Oldsaksamlingen (C34573, G22931)",,,,M,,,ben/horn,nötkreatur,"runben, revben",,,59.9139,10.7522,59.9139,10.7522
N A197 M ,Søndre felt,Oslo,,Oslo,"Oldsaksamlingen (C34573, G24273)",,,,M,,,trä,furu,kniv,,,59.9139,10.7522,59.9139,10.7522
N A198 M ,Søndre felt,Oslo,,Oslo,"Oldsaksamlingen (C34573, G24274)",,,,M,,,ben/horn,nötkreatur,"runben, revben",,,59.9139,10.7522,59.9139,10.7522
N A199 M ,Søndre felt,Oslo,,Oslo,"Oldsaksamlingen (C34573, G24275)",,,,M,,,ben/horn,nötkreatur,"runben, revben",,,59.9139,10.7522,59.9139,10.7522
N A200 $M ,Søndre felt,Oslo,,Oslo,"Oldsaksamlingen (C34573, G24276)",,tre bindrunor i <raþ> <þat>,,M,,,ben/horn,nötkreatur,"runben, revben",,,59.9139,10.7522,59.9139,10.7522
N A201 M ,Søndre felt,Oslo,,Oslo,"Oldsaksamlingen (C34573, G24277)",,,,M,,,ben/horn,nötkreatur,"runben, revben",,,59.9139,10.7522,59.9139,10.7522
N A202 M ,Søndre felt,Oslo,,Oslo,"Oldsaksamlingen (C34761, G24485)",,,,M,,,övrigt,läder,läderstycke,,,59.9139,10.7522,59.9139,10.7522
N A203 M ,Søndre felt,Oslo,,Oslo,"Oldsaksamlingen (C34761, G26210)",,,,M,,,ben/horn,nötkreatur,"runben, revben",,,59.9139,10.7522,59.9139,10.7522
N A204 M ,Søndre felt,Oslo,,Oslo,"Oldsaksamlingen (C34761, G26790a)",,,,M,,,ben/horn,nötkreatur,"runben, revben",,,59.9139,10.7522,59.9139,10.7522
N A205 M ,Søndre felt,Oslo,,Oslo,"Oldsaksamlingen (C34761, G27581)",,,,M,,,ben/horn,nötkreatur eller häst,"runben, revben",,,59.9139,10.7522,59.9139,10.7522
N A206 M ,Uvdal stavkirke,Uvdal sn,Oppland fylke,Nore,,(60.2652 ; 8.8348),,,M,,,trä,trä,pinne,60.2652,8.8348,60.2836,8.8587,60.2652,8.8348
N A207 M ,Uvdal stavkirke,Uvdal sn,Oppland fylke,Nore,,(60.2652 ; 8.8348),,,M,,,trä,trä,"pinne, amulett(?)",60.2652,8.8348,60.2836,8.8587,60.2652,8.8348
N A208 M ,Bergen/Arnamagnæanske Institut,,,,,,,,M,,,övrigt,,marginalnotis,,,,,,
N A209 M ,Bergen/Arnamagnæanske Institut,Bergen,,Bergen,,,,,M,,,övrigt,,marginalnotis,,,60.3913,5.3221,60.3913,5.3221
N A210 $ ,Slemmedal,Grimstad sn,Aust-Agder fylke,Grimstad,Oldsaksamlingen,,,,V inte före 915/920,,,metall,silver,rembeslag,,,58.3406,8.5943,58.3406,8.5943
N A211  ,Slemmedal,Grimstad sn,Aust-Agder fylke,Grimstad,Oldsaksamlingen,,,,V inte före 915/920,,,metall,silver,rembeslag,,,58.3406,8.5943,58.3406,8.5943
N A212  ,Slemmedal,Grimstad sn,Aust-Agder fylke,Grimstad,Oldsaksamlingen,,,,V inte före 915/920,,,metall,silver,rembeslag,,,58.3406,8.5943,58.3406,8.5943
N A214 M ,Nordre felt II,Oslo,,Oslo,"Oldsaksamlingen (C35850, G33002)",,,,M,,,trä,furu,pinne,,,59.9139,10.7522,59.9139,10.7522
N A215 M ,Nordre felt II,Oslo,,Oslo,"Oldsaksamlingen (C35850, G33003)",,,,M,,,trä,idegran,pinne,,,59.9139,10.7522,59.9139,10.7522
N A216 M ,Nordre felt II,Oslo,,Oslo,"Oldsaksamlingen (C35850, G33004)",,,,M,,,ben/horn,nötkreatur,"runben, revben",,,59.9139,10.7522,59.9139,10.7522
N A218 $M ,Nedre Langgate 18,Tønsberg,Vestfold fylke,Tønsberg,,(59.26579 ; 10.40740),,,M 1300-1375,,,trä,trä,trätapp,59.26579,10.40740,59.2675,10.4076,59.26579,10.40740
N A219 M ,Baglergaten 2/4,Tønsberg,Vestfold fylke,Tønsberg,,(59.26907 ; 10.40743),,,M 1250-1300,,,ben/horn,ben,runben,59.26907,10.40743,59.2675,10.4076,59.26907,10.40743
N A220 M ,Baglergaten 2/4,Tønsberg,Vestfold fylke,Tønsberg,,(59.26907 ; 10.40743),,,M 1250-1300,,,ben/horn,ben,runben,59.26907,10.40743,59.2675,10.4076,59.26907,10.40743
N A221 M ,Baglergaten 2/4,Tønsberg,Vestfold fylke,Tønsberg,,(59.26907 ; 10.40743),,,M 1200-1250,,,ben/horn,ben,runben,59.26907,10.40743,59.2675,10.4076,59.26907,10.40743
N A222  ,Ervik,Harstad sn,Troms fylke,Harstad,,,"dubbelsidig t-runa, stungen u-runa",,V,,,sten,sten,runsten,,,68.7983,16.5416,68.7983,16.5416
N A223 M ,Erkebispegarden,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (T-21950)",(63.4261 ; 10.3956),,,M,,,sten,täljsten,stav,63.4261,10.3956,63.4305,10.3951,63.4261,10.3956
N A224 M ,Kammegaten 10,Tønsberg,Vestfold fylke,Tønsberg,,(59.26907 ; 10.40743),,,M 1250-1300,,,trä,trä,trätapp,59.26907,10.40743,59.2675,10.4076,59.26907,10.40743
N A225 $M ,Nedre Langgate 41,Tønsberg,Vestfold fylke,Tønsberg,,(59.2672 ; 10.4057),,,M 1200-1300,,,trä,trä,träbit,59.2672,10.4057,59.2675,10.4076,59.2672,10.4057
N A226 M ,Nedre Langgate 45,Tønsberg,Vestfold fylke,Tønsberg,,(59.2675 ; 10.4050),,,M 1100-1150,,,ben/horn,ben,runben,59.2675,10.4050,59.2675,10.4076,59.2675,10.4050
N A227 M ,Nedre Langgate 41,Tønsberg,Vestfold fylke,Tønsberg,,(59.2672 ; 10.4057),,,"M 1200-1300, trol. efter 1250",,,trä,trä,hyvel,59.2672,10.4057,59.2675,10.4076,59.2672,10.4057
N A231 $M ,Klekken,Haug sn,Buskerud fylke,Ringerike,Oldsaksamlingen (nr. 36687),(60.16487 ; 10.31669),,,M s 1000-t - 1100-t,,,sten,ringerike-sandsten,fragment av runsten,60.16487,10.31669,60.1652,10.2565,60.16487,10.31669
N A232  ,Esøya,Vevelstad sn,Nordland fylke,Vevelstad,,,kortkvist,,V 1000-t,,,sten,täljsten,bergvägg,,,65.755,12.4443,65.755,12.4443
N A233 M ,Storgaten 24/26,Tønsberg,Vestfold fylke,Tønsberg,,(59.26660 ; 10.40840),,,M ca 1250,,,trä,trä,kors,59.2666,10.40840,59.2675,10.4076,59.2666,10.40840
N A234 M ,Storgaten 24/26,Tønsberg,Vestfold fylke,Tønsberg,,(59.26660 ; 10.40840),,,M 1250-1350,,,trä,trä,trätapp,59.2666,10.40840,59.2675,10.4076,59.2666,10.40840
N A235 M ,Storgaten 24/26,Tønsberg,Vestfold fylke,Tønsberg,,(59.26660 ; 10.40840),,,M 1300-1350,,,ben/horn,ben,"runben, fragment",59.2666,10.40840,59.2675,10.4076,59.2666,10.40840
N A236 M ,Storgaten 24/26,Tønsberg,Vestfold fylke,Tønsberg,,(59.26660 ; 10.40840),,,M ca 1250,,,ben/horn,ben,skridsko,59.2666,10.40840,59.2675,10.4076,59.2666,10.40840
N A237 M ,Storgaten 24/26,Tønsberg,Vestfold fylke,Tønsberg,,(59.26660 ; 10.40840),,,M 1200-1250,,,ben/horn,ben,"runben, fragment",59.2666,10.40840,59.2675,10.4076,59.2666,10.40840
N A238 M ,Storgaten 24/26,Tønsberg,Vestfold fylke,Tønsberg,,(59.26660 ; 10.40840),,,M 1200-1250,,,ben/horn,ben,"runben, fragment",59.2666,10.40840,59.2675,10.4076,59.2666,10.40840
N A239 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-28957)",(63.4305 ; 10.4010),,,M 1100-t - 1200-t,,,ben/horn,ben,nål,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A240  ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-33434)",(63.4305 ; 10.4010),,,V 1050-1100,,,trä,trä,träslå,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A241 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-58743)",(63.4305 ; 10.4010),,,M 1225-1275,,,trä,trä,skedformad träbit,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A243 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-76075)",(63.4305 ; 10.4010),,,M 1225-1275,,,trä,trä,runkavel,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A244 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-76464)",(63.4305 ; 10.4010),,,M 1225-1275,,,trä,trä,runkavel,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A245 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-77113)",(63.4305 ; 10.4010),,,M s 1100-t - 1200-t,,,trä,trä,tunn platta,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A246 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-77135)",(63.4305 ; 10.4010),,,M 1175-1225,,,trä,trä,märklapp,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A247 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-77338)",(63.4305 ; 10.4010),,,M s 1100-t - 1200-t,,,trä,trä,pinne,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A248 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-77589)",(63.4305 ; 10.4010),,,M 1175-1225,,,trä,trä,märklapp?,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A249 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-77590)",(63.4305 ; 10.4010),,,M 1175-1225,,,trä,trä,korsformad märklapp,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A250 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-77605)",(63.4305 ; 10.4010),,,M 1175-1225,,,trä,trä,korsformad märklapp,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A251 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-77606)",(63.4305 ; 10.4010),,,M 1175-1225,,,trä,trä,märklapp,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A252 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-78383)",(63.4305 ; 10.4010),,,M s 1100-t,,,trä,trä,skedskaft,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A253 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-58120)",(63.4305 ; 10.4010),,,M 1175-1225,,,trä,trä,diptykon (skrivtavla),63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A254 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-59338)",(63.4305 ; 10.4010),,,M s 1100-t - 1200-t,,,trä,trä,diptykon (skrivtavla),63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A255 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-77614)",(63.4305 ; 10.4010),,,M 1100-t - 1200-t,,,trä,trä,fyrkantig pinne,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A256 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-78941)",(63.4305 ; 10.4010),,,M s 1000-t,,,trä,trä,nål,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A257 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-78942)",(63.4305 ; 10.4010),,,M s 1000-t,,,trä,trä,nål,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A258 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-78943)",(63.4305 ; 10.4010),,,M s 1000-t,,,trä,trä,nål,63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
N A259 $M ,Baglergaten 3,Tønsberg,Vestfold fylke,Tønsberg,,(59.26935 ; 10.40744),,,M 1175-1200,,,ben/horn,ben,"runben, revben",59.26935,10.40744,59.2675,10.4076,59.26935,10.40744
N A262 M ,Nordre felt II,Oslo,,Oslo,"Oldsaksamlingen (C35990, G40571/G40590)",,,,M,,,trä,furu,pinne,,,59.9139,10.7522,59.9139,10.7522
N A263 M ,Nordre felt II,Oslo,,Oslo,"Oldsaksamlingen (C35990, G41065)",,,,M,,,trä,furu (gran?),träplugg,,,59.9139,10.7522,59.9139,10.7522
N A264 M ,Nordre felt II,Oslo,,Oslo,"Oldsaksamlingen (C35990, G41240)",,,,M,,,trä,furu,pinne,,,59.9139,10.7522,59.9139,10.7522
N A265 M ,Nordre felt II,Oslo,,Oslo,"Oldsaksamlingen (C35990, G41241)",,,,M,,,trä,furu,kors,,,59.9139,10.7522,59.9139,10.7522
N A266 M ,Nordre felt II,Oslo,,Oslo,"Oldsaksamlingen (C35990, G41894)",,,,M,,,trä,furu,pinne,,,59.9139,10.7522,59.9139,10.7522
N A267 M ,Nordre felt II,Oslo,,Oslo,"Oldsaksamlingen (C35990, G42572)",,,,M,,,trä,furu,knivskaft,,,59.9139,10.7522,59.9139,10.7522
N A268 M ,Nordre felt II,Oslo,,Oslo,"Oldsaksamlingen (C35990, G42951)",,,,M,,,trä,furu,pinne,,,59.9139,10.7522,59.9139,10.7522
N A269 M ,Nordre felt II,Oslo,,Oslo,"Oldsaksamlingen (C36375, G51249)",,,,M,,,ben/horn,nötkreatur eller häst,kam,,,59.9139,10.7522,59.9139,10.7522
N A270 M ,Folkebibliotekstomta,Trondheim,Sør-Trøndelag fylke,Trondheim,"Vitenskapsmuseet, NTNU (N-87523)",(63.4305 ; 10.4010),,,M 1175-1225,,,trä,trä,stall till en rotta (stränginstrument),63.4305,10.4010,63.4305,10.3951,63.4305,10.4010
